,Name,Number,Rarity,Details,Quantity,Price,Junk,set
8660,Island of Wak-Wak,,Uncommon,Medium Play Normal English,1,150.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8661,Jandor's Ring,,Uncommon,Near Mint Normal English,2,30.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8662,Jandor's Saddlebags,,Uncommon,Near Mint Normal English,2,15.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8663,Jeweled Bird,,Uncommon,Near Mint Normal English,2,18.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8664,Jihad,,Uncommon,Near Mint Normal English,2,200.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8665,Junun Efreet,,Uncommon,Near Mint Normal English,2,35.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8666,Juzam Djinn,,Uncommon,Near Mint Normal English,2,"1,900.00",Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8667,Khabal Ghoul,,Uncommon,Near Mint Normal English,2,70.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8668,King Suleiman,,Uncommon,Near Mint Normal English,2,160.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8669,Kird Ape,,Common,Near Mint Normal English,4,8.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8670,Library of Alexandria,,Uncommon,Near Mint Normal English,2,"1,550.00",Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8671,Magnetic Mountain,,Uncommon,Near Mint Normal English,2,14.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8672,Merchant Ship,,Uncommon,Near Mint Normal English,2,40.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8673,Mijae Djinn,,Uncommon,Near Mint Normal English,2,40.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8674,Mountain,,Common,Near Mint Normal English,3,200.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8675,Nafs Asp (light circle),,Common,Near Mint Normal English,2,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8676,Oasis,,Uncommon,Near Mint Normal English,2,13.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8677,Old Man of the Sea,,Uncommon,Near Mint Normal English,2,250.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8678,Oubliette (dark circle),,Common,Near Mint Normal English,2,8.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8679,Oubliette (light circle),,Common,Near Mint Normal English,2,8.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8680,Pyramids,,Uncommon,Near Mint Normal English,2,130.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8681,Repentant Blacksmith,,Uncommon,Near Mint Normal English,2,35.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8682,Ring of Ma'ruf,,Uncommon,Near Mint Normal English,2,70.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8683,Rukh Egg (dark circle),,Common,Near Mint Normal English,2,15.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8684,Rukh Egg (light circle),,Common,Near Mint Normal English,2,15.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8685,Sandals of Abdallah,,Uncommon,Near Mint Normal English,2,45.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8686,Serendib Djinn,,Uncommon,Near Mint Normal English,2,150.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8687,Serendib Efreet,,Uncommon,Near Mint Normal English,2,450.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8688,Shahrazad,,Uncommon,Near Mint Normal English,2,425.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8689,Sindbad,,Uncommon,Near Mint Normal English,2,22.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8690,Singing Tree,,Uncommon,Near Mint Normal English,2,125.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8691,Sorceress Queen,,Uncommon,Near Mint Normal English,2,70.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8692,Stone-Throwing Devils (dark circle),,Common,Near Mint Normal English,2,12.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8693,Stone-Throwing Devils (light circle),,Common,Near Mint Normal English,2,12.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8694,Unstable Mutation,,Common,Near Mint Normal English,4,3.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8695,War Elephant (dark circle),,Common,Near Mint Normal English,2,3.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8696,War Elephant (light circle),,Common,Near Mint Normal English,2,3.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8697,Wyluli Wolf (dark circle),,Common,Near Mint Normal English,2,3.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8698,Wyluli Wolf (light circle),,Common,Near Mint Normal English,2,5.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8699,Ydwen Efreet,,Uncommon,Near Mint Normal English,2,70.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Arabian_Nights.html
8700,Name,Number,,Details,#,$,,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8701,Ajani the Greathearted (JPN Alternate Art),,Rare,Near Mint Foil Japanese,2,11.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8702,Ajani the Greathearted (JPN Alternate Art),,Rare,Near Mint Normal Japanese,1,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8703,Ajani's Pridemate,,Uncommon,Near Mint Foil English,4,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8704,"Ajani, the Greathearted",,Rare,Near Mint Normal English,5,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8705,"Ajani, the Greathearted",,Rare,Near Mint Foil English,2,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8706,Angrath Captain of Chaos (JPN Alternate Art),,Uncommon,Near Mint Foil Japanese,2,5.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8707,Angrath's Rampage,,Uncommon,Near Mint Foil English,3,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8708,Arboreal Grazer,,Common,Near Mint Foil English,4,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8709,Arlinn Voice of the Pack (JPN Alternate Art),,Uncommon,Near Mint Foil Japanese,2,12.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8710,"Arlinn, Voice of the Pack",,Uncommon,Near Mint Foil English,1,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8711,Ashiok Dream Render (JPN Alternate Art),,Uncommon,Near Mint Foil Japanese,2,35.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8712,"Ashiok, Dream Render",,Uncommon,Near Mint Normal English,9,0.75,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8713,"Ashiok, Dream Render",,Uncommon,Near Mint Foil English,3,6.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8714,Blast Zone,,Rare,Near Mint Normal English,11,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8715,Blast Zone,,Rare,Near Mint Foil English,3,6.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8716,Bolas's Citadel,,Rare,Near Mint Foil English,4,5.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8717,Bolas's Citadel,,Rare,Near Mint Normal English,20,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8718,Bolt Bend,,Uncommon,Near Mint Foil English,3,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8719,Casualties of War,,Rare,Near Mint Foil English,4,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8720,Casualties of War,,Rare,Near Mint Normal English,6,0.10,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8721,Chandra Fire Artisan (JPN Alternate Art),,Rare,Near Mint Foil Japanese,2,35.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8722,Chandra Fire Artisan (JPN Alternate Art),,Rare,Near Mint Normal Japanese,4,0.75,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8723,Command the Dreadhorde,,Rare,Near Mint Foil English,2,0.75,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8724,Cruel Celebrant,,Uncommon,Near Mint Foil English,2,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8725,Davriel Rogue Shadowmage (JPN Alternate Art),,Uncommon,Near Mint Foil Japanese,2,9.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8726,"Davriel, Rogue Shadowmage",,Uncommon,Near Mint Foil English,2,0.75,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8727,Deathsprout,,Uncommon,Near Mint Foil English,3,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8728,Despark,,Uncommon,Near Mint Foil English,7,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8729,Domri Anarch of Bolas (JPN Alternate Art),,Rare,Near Mint Foil Japanese,2,12.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8730,"Domri, Anarch of Bolas",,Rare,Near Mint Foil English,4,0.75,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8731,Dovin Hand of Control (JPN Alternate Art),,Uncommon,Near Mint Foil Japanese,2,5.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8732,Dovin's Veto,,Uncommon,Near Mint Normal English,16,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8733,Dovin's Veto,,Uncommon,Near Mint Foil English,4,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8734,"Dovin, Hand of Control",,Uncommon,Near Mint Foil English,3,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8735,Dreadhorde Butcher,,Rare,Near Mint Normal English,8,0.25,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8736,Dreadhorde Butcher,,Rare,Near Mint Foil English,2,0.75,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8737,Dreadhorde Invasion,,Rare,Near Mint Foil English,3,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8738,Emergence Zone,,Uncommon,Near Mint Foil English,1,9.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8739,Enter the God-Eternals,,Rare,Near Mint Foil English,2,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8740,Evolution Sage,,Uncommon,Near Mint Foil English,4,6.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8741,Evolution Sage,,Uncommon,Near Mint Normal English,24,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8742,"Fblthp, the Lost",,Rare,Near Mint Foil English,2,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8743,"Feather, the Redeemed",,Rare,Near Mint Normal English,24,0.25,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8744,"Feather, the Redeemed",,Rare,Near Mint Foil English,2,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8745,Finale of Devastation,,Mythic,Near Mint Foil English,4,40.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8746,Finale of Devastation,,Mythic,Near Mint Normal English,11,22.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8747,Finale of Eternity,,Mythic,Near Mint Normal English,8,0.75,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8748,Finale of Eternity,,Mythic,Near Mint Foil English,4,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8749,Finale of Glory,,Mythic,Near Mint Foil English,2,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8750,Finale of Glory,,Mythic,Near Mint Normal English,8,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8751,Finale of Promise,,Mythic,Near Mint Normal English,4,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8752,Finale of Revelation,,Mythic,Near Mint Foil English,3,6.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8753,Gideon Blackblade,,Mythic,Near Mint Foil English,1,3.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8754,Gideon Blackblade,,Mythic,Near Mint Normal English,1,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8755,Gideon Blackblade (JPN Alternate Art),,Mythic,Near Mint Foil Japanese,2,35.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8756,Gideon's Company,,Uncommon,Near Mint Normal English,1,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8757,God-Eternal Bontu,,Mythic,Near Mint Normal English,8,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8758,God-Eternal Kefnet,,Mythic,Near Mint Normal English,8,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8759,God-Eternal Kefnet,,Mythic,Near Mint Foil English,1,5.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8760,God-Eternal Oketra,,Mythic,Near Mint Normal English,2,5.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8761,God-Eternal Oketra,,Mythic,Near Mint Foil English,2,10.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8762,God-Eternal Rhonas,,Mythic,Near Mint Normal English,8,5.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8763,God-Eternal Rhonas,,Mythic,Near Mint Foil English,2,8.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8764,God-Pharaoh's Statue,,Uncommon,Near Mint Foil English,2,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8765,God-Pharaoh's Statue,,Uncommon,Near Mint Normal English,4,0.25,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8766,Huatli the Sun s Heart (JPN Alternate Art),,Uncommon,Near Mint Foil Japanese,2,10.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8767,"Ilharg, the Raze-Boar",,Mythic,Near Mint Foil English,1,14.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8768,"Ilharg, the Raze-Boar",,Mythic,Near Mint Normal English,7,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8769,Interplanar Beacon,,Uncommon,Near Mint Foil English,2,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8770,Jace Wielder of Mysteries (JPN Alternate Art),,Rare,Near Mint Foil Japanese,4,65.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8771,Jace Wielder of Mysteries (JPN Alternate Art),,Rare,Near Mint Normal Japanese,2,7.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8772,"Jace, Wielder of Mysteries",,Rare,Near Mint Normal English,6,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8773,"Jace, Wielder of Mysteries",,Rare,Near Mint Foil English,2,7.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8774,Jiang Yanggu Wildcrafter (JPN Alternate Art),,Uncommon,Near Mint Foil Japanese,1,6.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8775,Karn the Great Creator (JPN Alternate Art),,Rare,Near Mint Foil Japanese,4,165.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8776,Karn the Great Creator (JPN Alternate Art),,Rare,Near Mint Normal Japanese,2,11.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8777,Karn's Bastion,,Rare,Near Mint Normal English,10,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8778,Karn's Bastion,,Rare,Near Mint Foil English,6,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8779,"Karn, the Great Creator",,Rare,Near Mint Foil English,3,13.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8780,Kasmina Enigmatic Mentor (JPN Alternate Art),,Uncommon,Near Mint Foil Japanese,2,11.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8781,Kaya Bane of the Dead (JPN Alternate Art),,Uncommon,Near Mint Foil Japanese,2,5.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8782,Kaya's Ghostform,,Common,Near Mint Foil English,3,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8783,Kiora Behemoth Beckoner (JPN Alternate Art),,Uncommon,Near Mint Foil Japanese,2,10.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8784,"Kiora, Behemoth Beckoner",,Uncommon,Near Mint Foil English,2,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8785,"Krenko, Tin Street Kingpin",,Rare,Near Mint Normal English,6,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8786,"Krenko, Tin Street Kingpin",,Rare,Near Mint Foil English,2,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8787,Leyline Prowler,,Uncommon,Near Mint Foil English,2,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8788,Liliana Dreadhorde General (JPN Alternate Art),,Mythic,Near Mint Foil Japanese,3,"1,900.00",Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8789,Liliana Dreadhorde General (JPN Alternate Art),,Mythic,Near Mint Normal Japanese,3,120.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8790,Liliana's Triumph,,Uncommon,Near Mint Foil English,3,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8791,"Liliana, Dreadhorde General",,Mythic,Near Mint Foil English,2,32.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8792,"Liliana, Dreadhorde General",,Mythic,Near Mint Normal English,1,17.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8793,Massacre Girl,,Rare,Near Mint Foil English,3,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8794,Mayhem Devil,,Uncommon,Near Mint Normal English,4,0.10,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8795,Mayhem Devil,,Uncommon,Near Mint Foil English,4,11.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8796,Nahiri Storm of Stone (JPN Alternate Art),,Uncommon,Near Mint Foil Japanese,2,10.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8797,Narset Parter of Veils (JPN Alternate Art),,Uncommon,Near Mint Foil Japanese,3,375.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8798,Narset's Reversal,,Rare,Near Mint Normal English,8,3.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8799,Narset's Reversal,,Rare,Near Mint Foil English,1,6.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8800,"Narset, Parter of Veils",,Uncommon,Near Mint Foil English,4,9.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8801,"Narset, Parter of Veils",,Uncommon,Near Mint Normal English,15,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8802,"Neheb, Dreadhorde Champion",,Rare,Near Mint Foil English,1,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8803,"Neheb, Dreadhorde Champion",,Rare,Near Mint Normal English,7,0.10,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8804,Neoform,,Uncommon,Near Mint Foil English,3,6.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8805,Nicol Bolas Dragon-God (JPN Alternate Art),,Mythic,Near Mint Foil Japanese,2,125.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8806,Nicol Bolas Dragon-God (JPN Alternate Art),,Mythic,Near Mint Normal Japanese,5,8.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8807,"Nicol Bolas, Dragon-God",,Mythic,Near Mint Foil English,3,12.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8808,"Nicol Bolas, Dragon-God",,Mythic,Near Mint Normal English,18,5.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8809,Nissa Who Shakes the World (JPN Alternate Art),,Rare,Near Mint Foil Japanese,4,140.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8810,Nissa Who Shakes the World (JPN Alternate Art),,Rare,Near Mint Normal Japanese,4,8.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8811,"Nissa, Who Shakes the World",,Rare,Near Mint Foil English,2,5.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8812,"Nissa, Who Shakes the World",,Rare,Near Mint Normal English,4,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8813,Niv-Mizzet Reborn,,Mythic,Near Mint Normal English,8,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8814,Niv-Mizzet Reborn,,Mythic,Near Mint Foil English,4,16.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8815,Ob Nixilis the Hate-Twisted (JPN Alternate Art),,Uncommon,Near Mint Foil Japanese,1,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8816,Paradise Druid,,Uncommon,Near Mint Foil English,4,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8817,Ral Storm Conduit (JPN Alternate Art),,Rare,Near Mint Foil Japanese,2,20.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8818,Ral Storm Conduit (JPN Alternate Art),,Rare,Near Mint Normal Japanese,1,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8819,"Ral, Storm Conduit",,Rare,Near Mint Foil English,2,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8820,"Roalesk, Apex Hybrid",,Mythic,Near Mint Foil English,2,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8821,Saheeli Sublime Artificer (JPN Alternate Art),,Uncommon,Near Mint Foil Japanese,2,30.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8822,"Saheeli, Sublime Artificer",,Uncommon,Near Mint Foil English,2,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8823,Samut Tyrant Smasher (JPN Alternate Art),,Uncommon,Near Mint Foil Japanese,2,3.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8824,Sarkhan the Masterless,,Rare,Near Mint Foil English,2,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8825,Sarkhan the Masterless (JPN Alternate Art),,Rare,Near Mint Foil Japanese,2,20.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8826,Sarkhan the Masterless (JPN Alternate Art),,Rare,Near Mint Normal Japanese,4,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8827,Sorin Vengeful Bloodlord (JPN Alternate Art),,Rare,Near Mint Foil Japanese,2,45.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8828,Sorin Vengeful Bloodlord (JPN Alternate Art),,Rare,Near Mint Normal Japanese,4,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8829,"Sorin, Vengeful Bloodlord",,Rare,Near Mint Foil English,1,3.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8830,"Sorin, Vengeful Bloodlord",,Rare,Near Mint Normal English,4,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8831,Spark Double,,Rare,Near Mint Normal English,2,6.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8832,Tamiyo Collector of Tales (JPN Alternate Art),,Rare,Near Mint Foil Japanese,2,65.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8833,Tamiyo Collector of Tales (JPN Alternate Art),,Rare,Near Mint Normal Japanese,3,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8834,"Tamiyo, Collector of Tales",,Rare,Near Mint Foil English,2,0.75,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8835,Teferi Time Raveler (JPN Alternate Art),,Rare,Near Mint Foil Japanese,2,140.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8836,Teferi Time Raveler (JPN Alternate Art),,Rare,Near Mint Normal Japanese,1,15.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
8837,"Teferi, Time Raveler",,Rare,Near Mint Foil English,4,20.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/War_of_the_Spark.html
